AOIName,FixationDuration,Stimulus,Participant
SC6-L15,83.0,SC6.PNG,P14
SC6-L16,184.0,SC6.PNG,P14
SC6-L09,83.0,SC6.PNG,P14
SC6-L17,67.0,SC6.PNG,P14
SC6-L16,200.0,SC6.PNG,P14
SC6-L17,200.0,SC6.PNG,P14
SC6-L15,200.0,SC6.PNG,P14
SC6-L17,333.0,SC6.PNG,P14
SC6-L13,117.0,SC6.PNG,P14
SC6-L16,133.0,SC6.PNG,P14
SC6-L17,516.0,SC6.PNG,P14
SC6-L16,267.0,SC6.PNG,P14
SC6-L17,83.0,SC6.PNG,P14
SC6-L16,267.0,SC6.PNG,P14
SC6-L17,250.0,SC6.PNG,P14
SC6-L19,300.0,SC6.PNG,P14
SC6-L17,200.0,SC6.PNG,P14
SC6-L19,67.0,SC6.PNG,P14
SC6-L17,150.0,SC6.PNG,P14
SC6-L12,233.0,SC6.PNG,P14
SC6-L11,100.0,SC6.PNG,P14
SC6-L06,266.0,SC6.PNG,P14
SC6-L06,200.0,SC6.PNG,P15
SC6-L05,100.0,SC6.PNG,P15
SC6-L02,217.0,SC6.PNG,P15
SC6-L01,283.0,SC6.PNG,P15
SC6-L04,83.0,SC6.PNG,P15
SC6-L06,83.0,SC6.PNG,P15
SC6-L05,333.0,SC6.PNG,P15
SC6-L06,317.0,SC6.PNG,P15
SC6-L09,1832.0,SC6.PNG,P15
SC6-L04,566.0,SC6.PNG,P15
SC6-L02,83.0,SC6.PNG,P15
SC6-L09,601.0,SC6.PNG,P15
SC6-L03,283.0,SC6.PNG,P15
SC6-L09,1083.0,SC6.PNG,P15
SC6-L05,67.0,SC6.PNG,P15
SC6-L09,2115.0,SC6.PNG,P15
SC6-L07,150.0,SC6.PNG,P15
SC6-L11,417.0,SC6.PNG,P15
SC6-L10,200.0,SC6.PNG,P15
SC6-L09,366.0,SC6.PNG,P15
SC6-L11,167.0,SC6.PNG,P15
SC6-L10,366.0,SC6.PNG,P15
SC6-L14,133.0,SC6.PNG,P15
SC6-L09,466.0,SC6.PNG,P15
SC6-L14,483.0,SC6.PNG,P15
SC6-L15,133.0,SC6.PNG,P15
SC6-L20,367.0,SC6.PNG,P15
SC6-L21,184.0,SC6.PNG,P15
SC6-L20,133.0,SC6.PNG,P15
SC6-L04,333.0,SC6.PNG,P15
SC6-L02,133.0,SC6.PNG,P15
SC6-L06,100.0,SC6.PNG,P15
SC6-L04,1616.0,SC6.PNG,P15
SC6-L03,267.0,SC6.PNG,P15
SC6-L04,384.0,SC6.PNG,P15
SC6-L05,250.0,SC6.PNG,P15
SC6-L04,133.0,SC6.PNG,P15
SC6-L05,984.0,SC6.PNG,P15
SC6-L06,1800.0,SC6.PNG,P15
SC6-L07,867.0,SC6.PNG,P15
SC6-L09,2283.0,SC6.PNG,P15
SC6-L10,450.0,SC6.PNG,P15
SC6-L11,784.0,SC6.PNG,P15
SC6-L12,334.0,SC6.PNG,P15
SC6-L13,100.0,SC6.PNG,P15
SC6-L12,450.0,SC6.PNG,P15
SC6-L13,399.0,SC6.PNG,P15
SC6-L12,117.0,SC6.PNG,P15
SC6-L13,233.0,SC6.PNG,P15
SC6-L15,367.0,SC6.PNG,P15
SC6-L14,67.0,SC6.PNG,P15
SC6-L15,783.0,SC6.PNG,P15
SC6-L13,67.0,SC6.PNG,P15
SC6-L15,183.0,SC6.PNG,P15
SC6-L13,67.0,SC6.PNG,P15
SC6-L15,67.0,SC6.PNG,P15
SC6-L13,317.0,SC6.PNG,P15
SC6-L15,2131.0,SC6.PNG,P15
SC6-L16,850.0,SC6.PNG,P15
SC6-L17,317.0,SC6.PNG,P15
SC6-L16,67.0,SC6.PNG,P15
SC6-L17,466.0,SC6.PNG,P15
SC6-L16,416.0,SC6.PNG,P15
SC6-L17,217.0,SC6.PNG,P15
SC6-L18,749.0,SC6.PNG,P15
SC6-L17,150.0,SC6.PNG,P15
SC6-L18,234.0,SC6.PNG,P15
SC6-L20,233.0,SC6.PNG,P15
SC6-L18,67.0,SC6.PNG,P15
SC6-L19,183.0,SC6.PNG,P15
SC6-L18,267.0,SC6.PNG,P15
SC6-L20,150.0,SC6.PNG,P15
SC6-L14,283.0,SC6.PNG,P15
SC6-L20,600.0,SC6.PNG,P15
SC6-L21,117.0,SC6.PNG,P15
SC6-L19,67.0,SC6.PNG,P15
SC6-L21,67.0,SC6.PNG,P15
SC6-L15,134.0,SC6.PNG,P15
SC6-L21,167.0,SC6.PNG,P15
SC6-L19,150.0,SC6.PNG,P15
SC6-L22,100.0,SC6.PNG,P15
SC6-L21,167.0,SC6.PNG,P15
SC6-L06,100.0,SC6.PNG,P15
SC6-L04,300.0,SC6.PNG,P15
SC6-L01,633.0,SC6.PNG,P16
SC6-L02,533.0,SC6.PNG,P16
SC6-L04,450.0,SC6.PNG,P16
SC6-L05,150.0,SC6.PNG,P16
SC6-L04,316.0,SC6.PNG,P16
SC6-L05,799.0,SC6.PNG,P16
SC6-L03,200.0,SC6.PNG,P16
SC6-L04,383.0,SC6.PNG,P16
SC6-L05,450.0,SC6.PNG,P16
SC6-L07,133.0,SC6.PNG,P16
SC6-L06,1415.0,SC6.PNG,P16
SC6-L07,466.0,SC6.PNG,P16
SC6-L09,1450.0,SC6.PNG,P16
SC6-L11,500.0,SC6.PNG,P16
SC6-L10,183.0,SC6.PNG,P16
SC6-L12,934.0,SC6.PNG,P16
SC6-L13,250.0,SC6.PNG,P16
SC6-L15,816.0,SC6.PNG,P16
SC6-L16,983.0,SC6.PNG,P16
SC6-L17,800.0,SC6.PNG,P16
SC6-L18,400.0,SC6.PNG,P16
SC6-L21,383.0,SC6.PNG,P16
SC6-L23,466.0,SC6.PNG,P16
SC6-L19,167.0,SC6.PNG,P16
SC6-L24,367.0,SC6.PNG,P16
SC6-L23,366.0,SC6.PNG,P16
SC6-L24,683.0,SC6.PNG,P16
SC6-L06,316.0,SC6.PNG,P16
SC6-L03,466.0,SC6.PNG,P17
SC6-L02,383.0,SC6.PNG,P17
SC6-L03,283.0,SC6.PNG,P17
SC6-L02,217.0,SC6.PNG,P17
SC6-L03,1032.0,SC6.PNG,P17
SC6-L04,250.0,SC6.PNG,P17
SC6-L05,117.0,SC6.PNG,P17
SC6-L04,816.0,SC6.PNG,P17
SC6-L05,7393.0,SC6.PNG,P17
SC6-L06,1932.0,SC6.PNG,P17
SC6-L05,667.0,SC6.PNG,P17
SC6-L06,450.0,SC6.PNG,P17
SC6-L05,150.0,SC6.PNG,P17
SC6-L07,1565.0,SC6.PNG,P17
SC6-L09,599.0,SC6.PNG,P17
SC6-L07,400.0,SC6.PNG,P17
SC6-L05,1049.0,SC6.PNG,P17
SC6-L09,783.0,SC6.PNG,P17
SC6-L10,783.0,SC6.PNG,P17
SC6-L11,816.0,SC6.PNG,P17
SC6-L12,483.0,SC6.PNG,P17
SC6-L13,2149.0,SC6.PNG,P17
SC6-L12,383.0,SC6.PNG,P17
SC6-L13,1732.0,SC6.PNG,P17
SC6-L15,916.0,SC6.PNG,P17
SC6-L16,1115.0,SC6.PNG,P17
SC6-L15,616.0,SC6.PNG,P17
SC6-L16,416.0,SC6.PNG,P17
SC6-L15,100.0,SC6.PNG,P17
SC6-L16,283.0,SC6.PNG,P17
SC6-L17,400.0,SC6.PNG,P17
SC6-L16,400.0,SC6.PNG,P17
SC6-L17,200.0,SC6.PNG,P17
SC6-L16,316.0,SC6.PNG,P17
SC6-L21,1166.0,SC6.PNG,P17
SC6-L10,200.0,SC6.PNG,P17
SC6-L07,599.0,SC6.PNG,P17
SC6-L06,183.0,SC6.PNG,P17
SC6-L12,217.0,SC6.PNG,P17
SC6-L13,899.0,SC6.PNG,P17
SC6-L22,133.0,SC6.PNG,P17
SC6-L21,183.0,SC6.PNG,P17
SC6-L22,450.0,SC6.PNG,P17
SC6-L21,250.0,SC6.PNG,P17
SC6-L15,217.0,SC6.PNG,P17
SC6-L13,2215.0,SC6.PNG,P17
SC6-L06,83.0,SC6.PNG,P17
SC6-L07,417.0,SC6.PNG,P17
SC6-L10,1299.0,SC6.PNG,P17
SC6-L07,183.0,SC6.PNG,P17
SC6-L17,216.0,SC6.PNG,P17
SC6-L09,616.0,SC6.PNG,P17
SC6-L10,699.0,SC6.PNG,P17
SC6-L13,117.0,SC6.PNG,P17
SC6-L10,616.0,SC6.PNG,P17
SC6-L11,350.0,SC6.PNG,P17
SC6-L13,666.0,SC6.PNG,P17
SC6-L21,133.0,SC6.PNG,P17
SC6-L13,599.0,SC6.PNG,P17
SC6-L12,200.0,SC6.PNG,P17
SC6-L13,416.0,SC6.PNG,P17
SC6-L15,1833.0,SC6.PNG,P17
SC6-L16,366.0,SC6.PNG,P17
SC6-L15,549.0,SC6.PNG,P17
SC6-L16,450.0,SC6.PNG,P17
SC6-L15,433.0,SC6.PNG,P17
SC6-L16,2799.0,SC6.PNG,P17
SC6-L17,1116.0,SC6.PNG,P17
SC6-L22,466.0,SC6.PNG,P17
SC6-L21,483.0,SC6.PNG,P17
SC6-L04,267.0,SC6.PNG,P17
SC6-L03,150.0,SC6.PNG,P17
SC6-L19,117.0,SC6.PNG,P17
SC6-L06,83.0,SC6.PNG,P18
SC6-L01,217.0,SC6.PNG,P18
SC6-L03,133.0,SC6.PNG,P18
SC6-L05,83.0,SC6.PNG,P18
SC6-L06,183.0,SC6.PNG,P18
SC6-L04,850.0,SC6.PNG,P18
SC6-L05,83.0,SC6.PNG,P18
SC6-L04,784.0,SC6.PNG,P18
SC6-L03,350.0,SC6.PNG,P18
SC6-L04,350.0,SC6.PNG,P18
SC6-L07,83.0,SC6.PNG,P18
SC6-L10,183.0,SC6.PNG,P18
SC6-L09,283.0,SC6.PNG,P18
SC6-L11,384.0,SC6.PNG,P18
SC6-L10,400.0,SC6.PNG,P18
SC6-L11,333.0,SC6.PNG,P18
SC6-L12,366.0,SC6.PNG,P18
SC6-L13,450.0,SC6.PNG,P18
SC6-L16,250.0,SC6.PNG,P18
SC6-L17,150.0,SC6.PNG,P18
SC6-L16,67.0,SC6.PNG,P18
SC6-L17,183.0,SC6.PNG,P18
SC6-L18,83.0,SC6.PNG,P18
SC6-L17,499.0,SC6.PNG,P18
SC6-L18,167.0,SC6.PNG,P18
SC6-L17,67.0,SC6.PNG,P18
SC6-L18,83.0,SC6.PNG,P18
SC6-L16,67.0,SC6.PNG,P18
SC6-L18,450.0,SC6.PNG,P18
SC6-L17,1449.0,SC6.PNG,P18
SC6-L18,83.0,SC6.PNG,P18
SC6-L22,150.0,SC6.PNG,P18
SC6-L24,100.0,SC6.PNG,P18
SC6-L23,117.0,SC6.PNG,P18
SC6-L22,217.0,SC6.PNG,P18
SC6-L23,67.0,SC6.PNG,P18
SC6-L22,67.0,SC6.PNG,P18
SC6-L19,167.0,SC6.PNG,P18
SC6-L23,117.0,SC6.PNG,P18
SC6-L18,117.0,SC6.PNG,P18
SC6-L23,100.0,SC6.PNG,P18
SC6-L18,100.0,SC6.PNG,P18
SC6-L19,150.0,SC6.PNG,P18
SC6-L18,251.0,SC6.PNG,P18
SC6-L04,67.0,SC6.PNG,P19
SC6-L02,267.0,SC6.PNG,P19
SC6-L01,250.0,SC6.PNG,P19
SC6-L02,400.0,SC6.PNG,P19
SC6-L03,316.0,SC6.PNG,P19
SC6-L04,216.0,SC6.PNG,P19
SC6-L05,100.0,SC6.PNG,P19
SC6-L06,700.0,SC6.PNG,P19
SC6-L08,266.0,SC6.PNG,P19
SC6-L10,583.0,SC6.PNG,P19
SC6-L11,167.0,SC6.PNG,P19
SC6-L12,216.0,SC6.PNG,P19
SC6-L13,67.0,SC6.PNG,P19
SC6-L15,117.0,SC6.PNG,P19
SC6-L18,100.0,SC6.PNG,P19
SC6-L16,184.0,SC6.PNG,P19
SC6-L18,183.0,SC6.PNG,P19
SC6-L21,600.0,SC6.PNG,P19
SC6-L11,183.0,SC6.PNG,P19
SC6-L07,266.0,SC6.PNG,P20
SC6-L04,83.0,SC6.PNG,P20
SC6-L06,150.0,SC6.PNG,P20
SC6-L02,250.0,SC6.PNG,P20
SC6-L06,233.0,SC6.PNG,P20
SC6-L01,283.0,SC6.PNG,P20
SC6-L02,866.0,SC6.PNG,P20
SC6-L01,333.0,SC6.PNG,P20
SC6-L03,766.0,SC6.PNG,P20
SC6-L04,1116.0,SC6.PNG,P20
SC6-L05,283.0,SC6.PNG,P20
SC6-L04,266.0,SC6.PNG,P20
SC6-L03,167.0,SC6.PNG,P20
SC6-L04,433.0,SC6.PNG,P20
SC6-L05,267.0,SC6.PNG,P20
SC6-L07,67.0,SC6.PNG,P20
SC6-L06,183.0,SC6.PNG,P20
SC6-L05,533.0,SC6.PNG,P20
SC6-L04,167.0,SC6.PNG,P20
SC6-L06,533.0,SC6.PNG,P20
SC6-L10,250.0,SC6.PNG,P20
SC6-L11,250.0,SC6.PNG,P20
SC6-L15,1200.0,SC6.PNG,P20
SC6-L16,183.0,SC6.PNG,P20
SC6-L15,283.0,SC6.PNG,P20
SC6-L16,200.0,SC6.PNG,P20
SC6-L15,1016.0,SC6.PNG,P20
SC6-L09,450.0,SC6.PNG,P20
SC6-L11,1017.0,SC6.PNG,P20
SC6-L12,150.0,SC6.PNG,P20
SC6-L06,350.0,SC6.PNG,P20
SC6-L09,167.0,SC6.PNG,P20
SC6-L07,233.0,SC6.PNG,P20
SC6-L06,200.0,SC6.PNG,P20
SC6-L21,300.0,SC6.PNG,P20
SC6-L15,400.0,SC6.PNG,P20
SC6-L14,133.0,SC6.PNG,P20
SC6-L11,233.0,SC6.PNG,P20
SC6-L09,1350.0,SC6.PNG,P20
SC6-L10,833.0,SC6.PNG,P20
SC6-L11,466.0,SC6.PNG,P20
SC6-L21,350.0,SC6.PNG,P20
SC6-L22,183.0,SC6.PNG,P20
SC6-L21,683.0,SC6.PNG,P20
SC6-L11,233.0,SC6.PNG,P20
SC6-L10,783.0,SC6.PNG,P20
SC6-L11,917.0,SC6.PNG,P20
SC6-L10,117.0,SC6.PNG,P20
SC6-L08,333.0,SC6.PNG,P20
SC6-L07,566.0,SC6.PNG,P20
SC6-L19,133.0,SC6.PNG,P20
SC6-L24,499.0,SC6.PNG,P20
SC6-L18,117.0,SC6.PNG,P20
SC6-L19,599.0,SC6.PNG,P20
SC6-L15,766.0,SC6.PNG,P20
SC6-L07,117.0,SC6.PNG,P22
SC6-L02,250.0,SC6.PNG,P22
SC6-L07,200.0,SC6.PNG,P22
SC6-L09,233.0,SC6.PNG,P22
SC6-L04,100.0,SC6.PNG,P23
SC6-L02,283.0,SC6.PNG,P23
SC6-L01,150.0,SC6.PNG,P23
SC6-L02,150.0,SC6.PNG,P23
SC6-L03,700.0,SC6.PNG,P23
SC6-L04,183.0,SC6.PNG,P23
SC6-L05,217.0,SC6.PNG,P23
SC6-L04,733.0,SC6.PNG,P23
SC6-L03,932.0,SC6.PNG,P23
SC6-L02,400.0,SC6.PNG,P23
SC6-L03,250.0,SC6.PNG,P23
SC6-L04,466.0,SC6.PNG,P23
SC6-L05,749.0,SC6.PNG,P23
SC6-L02,316.0,SC6.PNG,P23
SC6-L05,533.0,SC6.PNG,P23
SC6-L06,250.0,SC6.PNG,P23
SC6-L09,616.0,SC6.PNG,P23
SC6-L12,100.0,SC6.PNG,P23
SC6-L11,100.0,SC6.PNG,P23
SC6-L10,333.0,SC6.PNG,P23
SC6-L11,317.0,SC6.PNG,P23
SC6-L10,250.0,SC6.PNG,P23
SC6-L13,716.0,SC6.PNG,P23
SC6-L15,949.0,SC6.PNG,P23
SC6-L16,1167.0,SC6.PNG,P23
SC6-L17,200.0,SC6.PNG,P23
SC6-L19,83.0,SC6.PNG,P23
SC6-L21,667.0,SC6.PNG,P23
SC6-L22,183.0,SC6.PNG,P23
SC6-L21,183.0,SC6.PNG,P23
SC6-L03,267.0,SC6.PNG,P24
SC6-L04,67.0,SC6.PNG,P24
SC6-L02,217.0,SC6.PNG,P24
SC6-L03,83.0,SC6.PNG,P24
SC6-L02,83.0,SC6.PNG,P24
SC6-L04,217.0,SC6.PNG,P24
SC6-L05,651.0,SC6.PNG,P24
SC6-L06,984.0,SC6.PNG,P24
SC6-L09,317.0,SC6.PNG,P24
SC6-L10,67.0,SC6.PNG,P24
SC6-L09,67.0,SC6.PNG,P24
SC6-L10,83.0,SC6.PNG,P24
SC6-L13,83.0,SC6.PNG,P24
SC6-L12,67.0,SC6.PNG,P24
SC6-L16,67.0,SC6.PNG,P24
SC6-L15,117.0,SC6.PNG,P24
SC6-L01,899.0,SC6.PNG,P25
SC6-L03,566.0,SC6.PNG,P25
SC6-L04,316.0,SC6.PNG,P25
SC6-L05,750.0,SC6.PNG,P25
SC6-L04,150.0,SC6.PNG,P25
SC6-L02,316.0,SC6.PNG,P25
SC6-L06,250.0,SC6.PNG,P25
SC6-L09,467.0,SC6.PNG,P25
SC6-L10,316.0,SC6.PNG,P25
SC6-L11,649.0,SC6.PNG,P25
SC6-L12,133.0,SC6.PNG,P25
SC6-L15,450.0,SC6.PNG,P25
SC6-L16,100.0,SC6.PNG,P25
SC6-L15,266.0,SC6.PNG,P25
SC6-L16,317.0,SC6.PNG,P25
SC6-L17,250.0,SC6.PNG,P25
SC6-L19,517.0,SC6.PNG,P25
SC6-L05,217.0,SC6.PNG,P25
SC6-L06,233.0,SC6.PNG,P25
SC6-L10,616.0,SC6.PNG,P25
SC6-L21,200.0,SC6.PNG,P25
SC6-L13,217.0,SC6.PNG,P25
SC6-L15,300.0,SC6.PNG,P25
SC6-L13,233.0,SC6.PNG,P25
SC6-L10,233.0,SC6.PNG,P25
SC6-L12,217.0,SC6.PNG,P25
SC6-L22,117.0,SC6.PNG,P25
SC6-L18,133.0,SC6.PNG,P25
SC6-L12,117.0,SC6.PNG,P25
SC6-L13,400.0,SC6.PNG,P25
SC6-L15,566.0,SC6.PNG,P25
SC6-L13,133.0,SC6.PNG,P25
SC6-L11,167.0,SC6.PNG,P25
SC6-L09,100.0,SC6.PNG,P25
SC6-L05,200.0,SC6.PNG,P25
SC6-L19,250.0,SC6.PNG,P25
SC6-L13,100.0,SC6.PNG,P26
SC6-L12,67.0,SC6.PNG,P26
SC6-L06,67.0,SC6.PNG,P26
SC6-L07,116.0,SC6.PNG,P26
SC6-L09,117.0,SC6.PNG,P26
SC6-L10,83.0,SC6.PNG,P26
SC6-L01,83.0,SC6.PNG,P26
SC6-L03,100.0,SC6.PNG,P26
SC6-L05,100.0,SC6.PNG,P26
SC6-L15,150.0,SC6.PNG,P26
SC6-L16,83.0,SC6.PNG,P26
SC6-L22,67.0,SC6.PNG,P26
